Date,Link,Title,Venue,Language
2020-03-20 07:39:58.585800+00:00,https://www.blick.ch/life/freizeit/lesestoff-fuer-die-corona-zeit-das-sind-die-lieblingsbuecher-der-redaktion-der-blick-gruppe-id15804589.html,Zu Hause wegen Coronavirus: Das sind die besten Buch-Tipps ,Blick,DE
2020-03-20 08:00:14+00:00,https://www.tagesanzeiger.ch/wirtschaft/unternehmen-und-konjunktur/So-funktioniert-das-Dosiersystem-in-Migros-und-Coop/story/10085351,Schutz vor Coronavirus – Kunden müssen vor dem Supermarkt anstehen | Tages-Anzeiger,Tages Anzeiger,DE
2020-03-20 08:04:16.597349+00:00,https://worldradio.ch/news/2020/03/20/federal-office-asks-for-5-more-days-to-judge-covid-19-impact-as-intensive-care-beds-run-low/,Federal Office asks for 5 more days to judge Covid-19 impact as intensive care beds run low,World Radio Switzerland,EN
2020-03-20 08:14:09.928000+00:00,https://www.nzz.ch/zuerich/coronavirus-in-zuerich-die-gesichter-der-krise-ld.1547349,Coronavirus in Zürich: Die vielen Gesichter der Krise,Neue Zürcher Zeitung,DE
2020-03-20 08:22:03.033000+00:00,https://www.blick.ch/news/nicht-nur-senioren-gehoeren-zur-risikogruppe-immer-mehr-juengere-erkranken-ernsthaft-an-covid-19-id15805261.html,Nicht nur Senioren: Coronavirus trifft immer mehr Jüngere ,Blick,DE
2020-03-20 08:23:20.202000+00:00,https://www.blick.ch/news/politik/corona-pk-der-bundesbehoerden-blick-berichtet-live-ab-14-uhr-wie-setzen-sie-die-abstands-regeln-durch-herr-koch-id15804213.html,BAG-Info zum Coronavirus: So steht es aktuell um die Schweiz ,Blick,DE
2020-03-20 08:43:51.515100+00:00,https://www.blick.ch/news/schweiz/notstand-wegen-coronavirus-was-duerfen-die-kinder-jetzt-eigentlich-noch-id15800942.html,Notstand wegen Coronavirus: Was dürfen die Kinder jetzt noch? ,Blick,DE
2020-03-20 08:53:00+00:00,https://www.swissinfo.ch/ger/standpunkt_covid-19---wir-werden-das-gemeinsam-durchstehen-/45630422,"Covid-19: ""Wir werden das gemeinsam durchstehen""",SWI swissinfo.ch (DE),DE
2020-03-20 08:57:14+00:00,https://www.aargauerzeitung.ch/leben/39-jaehrige-corona-patientin-warnt-wie-glas-in-der-lunge-geht-keine-risiken-ein-137218812,Coronavirus-Patientin (39) warnt: «Wie Glas in der Lunge! Geht keine Risiken ein!» - Wissen - Aargauer Zeitung,Aargauer Zeitung,DE
2020-03-20 09:40:25.252500+00:00,https://www.blick.ch/web/20200318025244/http://www.blick.ch/news/wirtschaft/bakom-will-internet-fuer-home-office-freihalten-der-bundesrat-fordert-dazu-auf-die-dienste-zurueckhalten-zu-nutzen-id15800927.html,Coronavirus: Bundesrat fordert Mässigung bei Netflix & Co. ,Blick,DE
2020-03-20 09:48:13.131300+00:00,https://www.blick.ch/web/20200324071128/http://www.blick.ch/life/wohnen/beschaeftigung-fuer-die-corona-zeit-so-sorgen-sie-fuer-ordnung-im-kleiderschrank-id15804836.html,Ausmisten in Corona-Krise: So ordnen Sie Ihren Schrank neu ,Blick,DE
2020-03-20 09:50:52+00:00,https://www.aargauerzeitung.ch/schweiz/wegen-des-corona-virus-befindet-sich-auch-die-justiz-in-einem-notstand-sie-ist-blockiert-137197435,Wegen des Corona-Virus befindet sich auch die Justiz in einem Notstand: Sie ist blockiert - Schweiz - Aargauer Zeitung,Aargauer Zeitung,DE
2020-03-20 09:54:14.364000+00:00,https://www.nzz.ch/zuerich/coronavirus-in-zuerich-unbelehrbare-bevoelkern-die-stadt-ld.1547506,Coronavirus in Zürich:  Unbelehrbare bevölkern die Stadt,Neue Zürcher Zeitung,DE
2020-03-20 09:59:56+00:00,https://www.20min.ch/schweiz/news/story/30135407,20min - «Wegen Corona kann ich meine Miete nicht zahlen!»,20 Minuten (DE),DE
2020-03-20 10:00:00+00:00,https://www.swissinfo.ch/ita/-weareswissabroad_svizzeri-all-estero-bloccati-in-patria-dal-coronavirus/45630670,Svizzeri all'estero bloccati in patria dal coronavirus,SWI swissinfo.ch (IT),IT
2020-03-20 10:02:46.464600+00:00,https://www.blick.ch/news/wirtschaft/damit-netze-nicht-ueberlasten-youtube-kuendigt-schlechtere-bildqualitaet-an-id15805752.html,Corona: Youtube drosselt Bildqualität in Europa ,Blick,DE
2020-03-20 10:10:00.977000+00:00,https://www.nzz.ch/meinung/corona-krise-der-staat-ist-in-der-pflicht-ld.1547344,Corona-Krise: Der Staat ist in der Pflicht | NZZ,Neue Zürcher Zeitung,DE
2020-03-20 10:26:00+00:00,https://www.20min.ch/schweiz/news/story/21028235,20min - Zwei Häftlinge wegen Corona auf freiem Fuss,20 Minuten (DE),DE
2020-03-20 10:48:11.111100+00:00,https://www.blick.ch/meinung/kolumne-geschichte-von-claude-cueni-drei-experten-drei-meinungen-id15805167.html,Experten des Coronavirus – Kolumne von Claude Cueni ,Blick,DE
2020-03-20 10:50:38.383800+00:00,https://www.blick.ch/news/schweiz/gotthard/uri-sperrt-die-senioren-ein-auch-katastrophen-franz-muss-zu-hause-bleiben-id15805212.html,Coronavirus: Uri verhängt Ausgangssperre für Senioren ,Blick,DE
2020-03-20 10:54:00+00:00,https://www.20min.ch/schweiz/bern/story/13056423,20min - Lehrplan 21 rückt wegen Corona in Hintergrund,20 Minuten (DE),DE
2020-03-20 11:02:00+00:00,https://www.swissinfo.ch/fre/quand-faire-ses-courses-devient-dangereux_la-capitale-tessinoise-aide-les-ain%C3%A9s-%C3%A0-%C3%A9viter-le-coronavirus/45630808,La capitale tessinoise aide les ainés à éviter le coronavirus,SWI swissinfo.ch (FR),FR
2020-03-20 11:18:08+00:00,https://www.tagesanzeiger.ch/ausland/amerika/der-coronaausbruch-legt-amerikas-kaputtes-system-offen/story/14249906,Der Corona-Ausbruch legt Amerikas kaputtes System offen | Tages-Anzeiger,Tages Anzeiger,DE
2020-03-20 11:36:32.664000+00:00,https://www.nzz.ch/wissenschaft/coronavirus-soll-das-bag-schutzmasken-fuer-alle-empfehlen-ld.1547408,Coronavirus: Soll das BAG Schutzmasken für alle empfehlen,Neue Zürcher Zeitung,DE
2020-03-20 11:56:38+00:00,https://www.aargauerzeitung.ch/panorama/dargebotene-hand-corona-krise-gefaehrdet-die-psychische-gesundheit-137223382,Dargebotene Hand: Corona-Krise gefährdet die psychische Gesundheit - Panorama - Aargauer Zeitung,Aargauer Zeitung,DE
2020-03-20 12:00:00+00:00,https://www.srf.ch/sport/mehr-sport/corona-news-aus-aller-welt-schwimm-em-verschoben-uefa-versendet-tweet-faelschlicherweise,Corona-News aus aller Welt - Schwimm-EM verschoben – Uefa versendet Tweet fälschlicherweise - Sport ,SRF,DE
2020-03-20 12:00:00+00:00,https://www.swissinfo.ch/fre/opinion_ant%C3%B3nio-guterres---le-covid-19--nous-en-viendrons-%C3%A0-bout-ensemble--/45627908,"António Guterres: «La Covid-19, nous en viendrons à bout ensemble»",SWI swissinfo.ch (FR),FR
2020-03-20 12:10:20.765000+00:00,https://www.nzz.ch/international/die-eu-versucht-nicht-in-die-kleinstaaterei-abzudriften-ld.1547045,"Coronavirus: EU schliesst Aussengrenzung, Festung Europa ist real",Neue Zürcher Zeitung,DE
2020-03-20 12:14:29+00:00,https://www.tagesanzeiger.ch/ausland/asien-und-ozeanien/eine-zweite-coronawelle-erfasst-asien/story/24306903,Eine zweite Corona-Welle erfasst Asien | Tages-Anzeiger,Tages Anzeiger,DE
2020-03-20 12:18:00+00:00,https://www.20min.ch/ro/news/suisse/story/Coronavirus--l-OFSP-recense-4840-cas-positifs-31652722,20min - Coronavirus: l'OFSP recense 4840 cas positifs,20 Minutes (FR),FR
2020-03-20 12:25:15+00:00,https://www.tdg.ch/suisse/coronavirus-ofsp-recense-4840-cas-positifs/story/12893859,Coronavirus: l'OFSP recense 4840 cas positifs | Tribune de Genève,Tribune de Genève,FR
2020-03-20 12:26:48.018000+00:00,https://www.nzz.ch/zuerich/coronavirus-in-zuerich-muendliche-gymipruefung-wird-verschoben-ld.1547343,Coronavirus in Zürich: Mündliche Gymiprüfung wird verschoben,Neue Zürcher Zeitung,DE
2020-03-20 12:37:46+00:00,https://www.tio.ch/people/people/1426834/new-coronavirus-dae-daniel-attore-kim,Anche Daniel Dae Kim ha il coronavirus,Il portale del Ticino,IT
2020-03-20 12:46:00+00:00,https://www.srf.ch/kultur/film-serien/heimkino-in-corona-zeiten-es-muss-nicht-immer-netflix-sein,Heimkino in Corona-Zeiten - Es muss nicht immer Netflix sein - Kultur ,SRF,DE
2020-03-20 12:52:22+00:00,https://www.aargauerzeitung.ch/wirtschaft/der-flugzeughersteller-pilatus-muss-wegen-corona-kurzarbeit-einfuehren-137224139,Der Flugzeughersteller Pilatus muss wegen Corona Kurzarbeit einführen - Wirtschaft - Aargauer Zeitung,Aargauer Zeitung,DE
2020-03-20 13:16:02+00:00,https://www.20min.ch/ro/news/suisse/story/22185700,20min - Deux détenus doivent leur liberté au coronavirus,20 Minutes (FR),FR
2020-03-20 13:27:34+00:00,https://www.aargauerzeitung.ch/basel/basel-stadt/roche-testet-biotech-medikament-gegen-schwere-covid-19-komplikation-137225643,Roche testet Biotech-Medikament gegen schwere Covid-19-Komplikation - Basel Stadt - Basel - Aargauer Zeitung,Aargauer Zeitung,DE
2020-03-20 13:39:37.409000+00:00,https://www.tagesanzeiger.ch/kultur/auch-fuer-die-coronateens-hat-sich-die-welt-schlagartig-geaendert/story/31215880,Gespräch mit Jungen – Für die Corona-Teens hat sich die Welt geändert | Tages-Anzeiger,Tages Anzeiger,DE
2020-03-20 13:39:48.484800+00:00,https://www.blick.ch/news/ausland/bilder-aus-dem-spital-in-bergamo-i-so-sieht-es-auf-der-corona-intensivstation-aus-id15805777.html,Coronavirus: Schock-Bilder aus Intensivstation in Bergamo ,Blick,DE
2020-03-20 13:42:00+00:00,https://www.20min.ch/panorama/news/story/Prediger-lachen-ueber-Coronavirus-22668801,20min - Prediger lachen über Coronavirus,20 Minuten (DE),DE
2020-03-20 13:42:18+00:00,https://blog.bernerzeitung.ch/geldblog/,Was Corona für die Konjunktur bedeutet,Berner Zeitung,DE
2020-03-20 13:43:14.141400+00:00,https://www.blick.ch/news/wirtschaft/keine-panik-migros-und-coop-sind-geruestet-fuer-den-ansturm-id15795891.html,Coronavirus: Migros und Coop raten von Hamsterkäufen ab ,Blick,DE
2020-03-20 13:43:49+00:00,https://www.aargauerzeitung.ch/leben/leben/coronavirus-diese-hochrechnungen-zeigen-warum-drastische-massnahmen-notwendig-sind-137225723,"Coronavirus: Diese Hochrechnungen zeigen, warum drastische Massnahmen notwendig sind - Leben - Wissen - Aargauer Zeitung",Aargauer Zeitung,DE
2020-03-20 13:57:53.918000+00:00,https://www.nzz.ch/schweiz/die-erste-schweizer-bahn-verzichtet-wegen-corona-pandemie-auf-zugbegleiter-ld.1547598,Erste Bahn verzichtet wegen Corona-Pandemie auf Zugbegleiter,Neue Zürcher Zeitung,DE
2020-03-20 14:01:16.914000+00:00,https://www.nzz.ch/zuerich/coronavirus-polizei-nimmt-schutzmasken-wucherer-in-horgen-fest-ld.1547616,Coronavirus: Polizei nimmt Schutzmasken-Wucherer in Horgen fest,Neue Zürcher Zeitung,DE
2020-03-20 14:05:11.904000+00:00,https://www.nzz.ch/wissenschaft/corona-krise-im-kampf-gegen-das-lungenversagen-ld.1547355,Corona-Krise: Im Kampf gegen das Lungenversagen,Neue Zürcher Zeitung,DE
2020-03-20 14:08:37.373700+00:00,https://www.blick.ch/web/20200318025244/http://www.blick.ch/digital/teures-abo-aber-kein-live-sport-wegen-corona-bekommen-paytv-kunden-jetzt-das-geld-zurueck-id15798856.html,Wegen Coronavirus kein Live-Sport: Was mache ich mit TV-Abo? ,Blick,DE
2020-03-20 14:10:21.212100+00:00,https://www.blick.ch/life/gesundheit/psychologie/psychologin-erklaert-wie-nehme-ich-meinem-kind-die-angst-vor-dem-coronavirus-id15801162.html,Wie erkläre ich meinen Kindern das Coronavirus? ,Blick,DE
2020-03-20 14:12:33.333300+00:00,https://www.blick.ch/news/ausland/afrika-experten-von-der-uni-basel-zur-corona-gefahr-in-afrika-die-leute-glauben-gar-nicht-dass-es-dieses-virus-gibt-id15799490.html,So verheerend könnte das Coronavirus in Afrika wüten ,Blick,DE
2020-03-20 14:34:19.574000+00:00,https://www.nzz.ch/wirtschaft/bringt-das-coronavirus-den-festivalsommer-zum-verklingen-kuenstler-und-veranstalter-am-rand-der-existenz-ld.1547323,Bringt das Coronavirus den Festivalsommer zum Verstummen? Künstler und Veranstalter stehen am Rand der Existenz | NZZ,Neue Zürcher Zeitung,DE
2020-03-20 14:38:00+00:00,https://www.srf.ch/sendungen/zambo/wie-verbringst-du-deine-coronaferien-zeig-es-uns,Dein Video im TV - Wie verbringst du deine «Coronaferien»? Zeig es uns! - Zambo ,SRF,DE
2020-03-20 14:44:53.476000+00:00,https://www.nzz.ch/wissenschaft/was-es-mit-der-warnung-vor-ibuprofen-bei-covid-19-auf-sich-hat-ld.1547033,Ibuprofen bei Covid-19: Was es mit der Warnung auf sich hat,Neue Zürcher Zeitung,DE
2020-03-20 15:04:43+00:00,https://www.aargauerzeitung.ch/aargau/kanton-aargau/corona-virus-welche-aargauer-anlaesse-abgesagt-sind-und-welche-stattfinden-136436648,Corona-Virus: Welche Aargauer Anlässe ab 20. April abgesagt sind – und welche stattfinden - Kanton (Aargau) - Aargau - Aargauer Zeitung,Aargauer Zeitung,DE
2020-03-20 15:09:03.033000+00:00,https://www.blick.ch/sport/fussball/europaleague/frankfurt-profi-mit-coronavirus-infiziert-muss-der-ganze-fcb-jetzt-in-quarantaene-id15806201.html,Frankfurt-Profi hat Corona: Muss der FCB jetzt in Quarantäne? ,Blick,DE
2020-03-20 15:25:36.363600+00:00,https://www.blick.ch/auto/classic/globaler-bestseller-mit-heiklem-namen-ein-toyota-namens-corona-id15804154.html,Rückblick auf den Toyota mit dem unglücklichen Namen Corona ,Blick,DE
2020-03-20 15:40:01+00:00,https://www.aargauerzeitung.ch/aargau/kanton-aargau/corona-pandemie-mit-diesen-massnahmen-wappnen-sich-die-aargauer-spitaeler-fuer-einen-ansturm-137229069,Corona-Pandemie: Mit diesen Massnahmen wappnen sich die Aargauer Spitäler für einen Ansturm - Kanton (Aargau) - Aargau - Aargauer Zeitung,Aargauer Zeitung,DE
2020-03-20 15:42:18.181800+00:00,https://www.blick.ch/news/wirtschaft/wegen-corona-krise-und-beizen-flaute-grossabholmaerkte-oeffnen-sich-bedingungslos-den-privathaushalten-id15805909.html,Wegen Corona-Krise öffnen sich Grossabholmärkte den Privaten ,Blick,DE
2020-03-20 15:57:10+00:00,https://www.aargauerzeitung.ch/aargau/kanton-aargau/wegen-corona-krise-aargauer-sp-nominiert-regierungsratskandidatur-per-briefwahl-137229420,Wegen Corona-Krise: Aargauer SP nominiert Regierungsratskandidatur per Briefwahl - Kanton (Aargau) - Aargau - Aargauer Zeitung,Aargauer Zeitung,DE
2020-03-20 15:58:20.202000+00:00,https://www.blick.ch/people-tv/international/coronavirus-gefaehrdet-james-bond-premiere-kinostart-von-keine-zeit-zu-sterben-soll-vorverlegt-werden-id15780666.html,No Time To Die: James Bond Film wegen Coronavirus im November ,Blick,DE
2020-03-20 16:14:32.323200+00:00,https://www.blick.ch/people-tv/glamour/das-coronavirus-haelt-auch-die-queen-auf-prinz-william-soll-koenig-werden-id15806054.html,Wegen Coronavirus: Prinz William soll König werden ,Blick,DE
2020-03-20 16:14:49+00:00,https://www.cdt.ch/economia/la-gestione-del-rischio-coronavirus-per-le-imprese-DH2485665,La gestione del rischio coronavirus per le imprese,Corriere del Ticino,IT
2020-03-20 16:15:00+00:00,https://www.srf.ch/news/regional/bern-freiburg-wallis/humor-und-kreativitaet-wie-berner-kulturschaffende-die-corona-krise-bewaeltigen,Humor und Kreativität - Wie Berner Kulturschaffende die Corona-Krise bewältigen - News ,SRF,DE
2020-03-20 16:20:38.383800+00:00,https://www.blick.ch/community/die-schweiz-sagt-danke-ich-bewundere-diese-menschen-id15802727.html,Coronavirus: BLICK-Leser danken dem Pflegepersonal ,Blick,DE
2020-03-20 16:21:08.088000+00:00,https://www.blick.ch/news/schweiz/sanitaetssoldat-silvan-rutz-21-wurde-aufgeboten-um-den-spitaelern-zu-helfen-ich-habe-erst-mal-fuer-drei-wochen-gepackt-id15805203.html,Corona-Helden: Sanitätssoldat Rutz hilft in den Spitälern ,Blick,DE
2020-03-20 16:21:29.292900+00:00,https://www.blick.ch/meinung/ringier-ceo-marc-walder-zum-corona-notstand-krankenpflegerinnen-und-pflegern-aerztinnen-und-aerzten-den-assistentinnen-und-assistenten-gilt-unser-dankeschoen-id15801395.html,Ringier-CEO Marc Walder zum Corona-Notstand ,Blick,DE
2020-03-20 16:22:56.565600+00:00,https://www.blick.ch/news/schweiz/am-freitag-um-12-30-uhr-sagt-auch-die-schweiz-danke-applaus-in-ganz-europa-fuer-die-helden-in-weiss-id15802361.html,"Corona: Die Menschen klatschen, um den Ärzten Danke zu sagen ",Blick,DE
2020-03-20 16:23:27.272700+00:00,https://www.blick.ch/news/rettungssanitaeter-stefano-pozzi-32-am-anschlag-unsere-schichten-wurden-auf-zwoelf-stunden-erhoeht-id15803448.html,Coronavirus: Tessiner Sanitäter schiebt 12-Stunden-Schichten ,Blick,DE
2020-03-20 16:23:52.525200+00:00,https://www.blick.ch/news/ausland/geheilte-103-jaehrige-gratis-parkplaetze-und-erholte-natur-diese-nachrichten-machen-uns-waehrend-der-krise-mut-id15804499.html,Coronavirus-Krise: Diese Nachrichten machen uns Mut ,Blick,DE
2020-03-20 16:24:19.191900+00:00,https://www.blick.ch/news/schweiz/die-schweiz-applaudiert-um-12-30-uhr-den-corona-helden-heute-sagen-wir-danke-id15805089.html,Coronavirus: Die Schweiz applaudiert den Corona-Helden ,Blick,DE
2020-03-20 16:34:17.757000+00:00,https://www.nzz.ch/wissenschaft/italien-weniger-smog-als-folge-der-coronakrise-ld.1546699,Italien: Weniger Smog als Folge der Coronakrise,Neue Zürcher Zeitung,DE
2020-03-20 16:50:16.007000+00:00,https://www.nzz.ch/schweiz/coronavirus-das-bag-kommt-bei-erfassung-der-faelle-kaum-hinterher-ld.1547359,Coronavirus: Das BAG kommt bei Erfassung der Fälle kaum hinterher,Neue Zürcher Zeitung,DE
2020-03-20 17:01:02.485000+00:00,https://www.nzz.ch/international/peking-ringt-um-normalitaet-ld.1547562,Coronavirus China: Der Weg zurück zur Normalität ist lang,Neue Zürcher Zeitung,DE
2020-03-20 17:01:26.317000+00:00,https://www.nzz.ch/meinung/coronavirus-krise-warum-suedkorea-eine-so-gute-figur-macht-ld.1546919,Coronavirus-Krise: Warum Südkorea eine so gute Figur macht,Neue Zürcher Zeitung,DE
2020-03-20 17:10:24.242400+00:00,https://www.blick.ch/news/wirtschaft/gewerbedirektor-hans-ulrich-bigler-stinksauer-aufstand-der-gewerbler-id15803402.html,Coronavirus: Gewerbeverband fordert gleiche Regeln für alle ,Blick,DE
2020-03-20 17:20:46.320000+00:00,https://www.bernerzeitung.ch/corona-krise-trifft-suchtkranke-hart-555742636448,"Treffpunkte schliessen, Stoff wird knapp – Corona-Krise trifft Suchtkranke hart | Berner Zeitung",Berner Zeitung,DE
2020-03-20 17:22:17.173000+00:00,https://www.bernerzeitung.ch/fuenf-mal-kunstgenuss-digital-309658683744,Corona-Pause (4) – Fünf Mal Kulturgenuss | Berner Zeitung,Berner Zeitung,DE
2020-03-20 17:23:22+00:00,https://www.bernerzeitung.ch/wissen/rueckschlag-fuer-covid19hoffnungstraeger/story/31447052,Rückschlag für Covid-19-Hoffnungsträger | Berner Zeitung,Berner Zeitung,DE
2020-03-20 17:23:58+00:00,https://www.tio.ch/svizzera/attualita/1426932/novartis-coronavirus-farmaco-dosi-antimalarico,"Coronavirus, Novartis vuole donare milioni di dosi del farmaco antimalarico",Il portale del Ticino,IT
2020-03-20 17:39:01+00:00,https://www.tdg.ch/suisse/coronavirus/Unilabs-mobilisera-un-millier-de-tests-du-Covid19-par-jour/story/20393618,Unilabs mobilisera un millier de tests du Covid-19 par jour | Tribune de Genève,Tribune de Genève,FR
2020-03-20 17:40:03.249000+00:00,https://www.nzz.ch/international/coronakrise-in-deutschland-bundestag-im-notbetrieb-ld.1547411,Coronakrise in Deutschland: Bundestag im Notbetrieb,Neue Zürcher Zeitung,DE
2020-03-20 17:59:00+00:00,https://www.srf.ch/sport/mehr-sport/corona-news-aus-der-schweiz-kein-gp-bern-in-diesem-jahr,Corona-News aus der Schweiz - Kein GP Bern in diesem Jahr - Sport ,SRF,DE
2020-03-20 18:05:37.373700+00:00,https://www.blick.ch/news/wirtschaft/coronavirus-schweiz-bundesrat-spricht-32-milliarden-franken-zusaetzlich-fuer-wirtschaft-id15806451.html,Hilfe in Coronavirus-Krise: So kommen Firmen zu Krediten ,Blick,DE
2020-03-20 18:11:49.737000+00:00,https://www.nzz.ch/zuerich/coronavirus-in-zuerich-geschaefte-vermieter-streiten-auf-vorrat-ld.1547681,"Coronavirus in Zürich: Geschäfte, Vermieter streiten auf Vorrat",Neue Zürcher Zeitung,DE
2020-03-20 18:19:23.232300+00:00,https://www.blick.ch/news/schweiz/zuerich/frau-bietet-sich-juerg-mueller-71-als-einkaufshilfe-an-und-verschwindet-mit-dem-geld-fiese-corona-abzocke-mit-rentnern-id15806654.html,Coronavirus: Einkaufshilfe in Zürich angeboten – Geld geklaut ,Blick,DE
